city,timestamp,temperature,season
New York,2010-04-22,2.036399308337776,spring
New York,2010-04-23,13.941539461422476,spring
New York,2010-04-24,10.844244679552231,spring
New York,2010-04-25,7.325442099960313,spring
New York,2010-04-26,12.578985515894173,spring
New York,2010-04-27,13.966943820888554,spring
New York,2010-04-28,12.012514215966743,spring
New York,2010-04-29,4.477327405294743,spring
New York,2010-04-30,5.827865331645925,spring
New York,2010-05-01,11.191614377845745,spring
New York,2010-05-02,15.24605872949359,spring
New York,2010-05-03,3.3681926294265017,spring
New York,2010-05-04,15.219744447141913,spring
New York,2010-05-05,1.2326755038629305,spring
New York,2010-05-06,21.648548417386195,spring
New York,2010-05-07,10.080215886181119,spring
New York,2010-05-08,14.143178153633606,spring
New York,2010-05-09,14.69164461850336,spring
New York,2010-05-10,12.641669798975538,spring
New York,2010-05-11,6.256018632399648,spring
New York,2010-05-12,2.1693193067142627,spring
New York,2010-05-13,9.215048573565667,spring
New York,2010-05-14,8.222799604832185,spring
New York,2010-05-15,4.348727820281837,spring
New York,2010-05-16,7.064086239987295,spring
New York,2010-05-17,2.3698963503450585,spring
New York,2010-05-18,23.476135180922068,spring
New York,2010-05-19,14.226336344901839,spring
New York,2010-05-20,4.88450960245753,spring
New York,2010-05-21,14.593478830599004,spring
New York,2010-05-22,6.918268814825385,spring
New York,2010-05-23,5.058736696949523,spring
New York,2010-05-24,17.67536502009798,spring
New York,2010-05-25,15.315305459562476,spring
New York,2010-05-26,17.54045343505087,spring
New York,2010-05-27,17.611079158283285,spring
New York,2010-05-28,6.457189955878676,spring
New York,2010-05-29,14.102816808301519,spring
New York,2010-05-30,14.706577628167008,spring
New York,2010-05-31,11.19742604298913,spring
New York,2010-06-01,18.749812078943293,summer
New York,2010-06-02,23.966678309218448,summer
New York,2010-06-03,28.47909652601269,summer
New York,2010-06-04,19.112814146598996,summer
New York,2010-06-05,31.953522044053365,summer
New York,2010-06-06,30.083744087717406,summer
New York,2010-06-07,27.570039946964457,summer
New York,2010-06-08,18.704650618161622,summer
New York,2010-06-09,26.068452525259293,summer
New York,2010-06-10,30.848166884452553,summer
New York,2010-06-11,28.252432317031303,summer
New York,2010-06-12,17.045221238522934,summer
New York,2010-06-13,22.526717896782323,summer
New York,2010-06-14,24.59738697320188,summer
New York,2010-06-15,34.324660365856275,summer
New York,2010-06-16,18.85072914719623,summer
New York,2010-06-17,20.772803054182567,summer
New York,2010-06-18,23.37560424615509,summer
New York,2010-06-19,31.712916304234817,summer
New York,2010-06-20,29.366275637602246,summer
New York,2010-06-21,28.660101919344445,summer
New York,2010-06-22,25.820840925776302,summer
New York,2010-06-23,30.540264826695765,summer
New York,2010-06-24,30.783607992943857,summer
New York,2010-06-25,22.919717915860517,summer
New York,2010-06-26,27.011709843039107,summer
New York,2010-06-27,28.72601536260678,summer
New York,2010-06-28,28.18482792847287,summer
New York,2010-06-29,26.40008749100326,summer
New York,2010-06-30,19.232634752240134,summer
New York,2010-07-01,32.971191442806685,summer
New York,2010-07-02,23.103051674861074,summer
New York,2010-07-03,27.024114557373593,summer
New York,2010-07-04,23.717538012938174,summer
New York,2010-07-05,24.8648700359751,summer
New York,2010-07-06,22.490398881437585,summer
New York,2010-07-07,23.466549210377146,summer
New York,2010-07-08,32.86736750110282,summer
New York,2010-07-09,28.914161896690857,summer
New York,2010-07-10,23.8761324544154,summer
New York,2010-07-11,31.071927193309115,summer
New York,2010-07-12,25.75031773443951,summer
New York,2010-07-13,25.6046156505948,summer
New York,2010-07-14,30.228459225779382,summer
New York,2010-07-15,24.26343978997152,summer
New York,2010-07-16,16.177039791031564,summer
New York,2010-07-17,31.545308980616817,summer
New York,2010-07-18,23.091197777926666,summer
New York,2010-07-19,15.750599524675797,summer
New York,2010-07-20,23.800374401414867,summer
New York,2010-07-21,22.996415647151075,summer
New York,2010-07-22,20.061520094602436,summer
New York,2010-07-23,21.427549525452676,summer
New York,2010-07-24,24.246930209792836,summer
New York,2010-07-25,26.015232798802803,summer
New York,2010-07-26,16.83108704260516,summer
New York,2010-07-27,23.146031152188613,summer
New York,2010-07-28,30.302373817321886,summer
New York,2010-07-29,26.823127824363723,summer
New York,2010-07-30,20.006947138196658,summer
New York,2010-07-31,29.407552876224997,summer
New York,2010-08-01,27.548887954322158,summer
New York,2010-08-02,23.43212120184397,summer
New York,2010-08-03,19.967076761272274,summer
New York,2010-08-04,20.902712818819985,summer
New York,2010-08-05,22.96384794445023,summer
New York,2010-08-06,22.047656790533317,summer
New York,2010-08-07,26.696848728608323,summer
New York,2010-08-08,19.188325691823245,summer
New York,2010-08-09,13.588202342756261,summer
New York,2010-08-10,25.228839906832814,summer
New York,2010-08-11,18.50612709644201,summer
New York,2010-08-12,22.773740521554522,summer
New York,2010-08-13,19.744276408451555,summer
New York,2010-08-14,26.54837952484812,summer
New York,2010-08-15,19.367830489473217,summer
New York,2010-08-16,22.958820494935146,summer
New York,2010-08-17,27.039216528313975,summer
New York,2010-08-18,22.341980331271756,summer
New York,2010-08-19,27.75109822849331,summer
New York,2010-08-20,32.30504032572949,summer
New York,2010-08-21,13.835001825326053,summer
New York,2010-08-22,27.30307077690223,summer
New York,2010-08-23,23.758084468240835,summer
New York,2010-08-24,22.072270543720183,summer
New York,2010-08-25,21.967551269854543,summer
New York,2010-08-26,15.603724597165836,summer
New York,2010-08-27,24.29205903983408,summer
New York,2010-08-28,26.63880203178266,summer
New York,2010-08-29,23.106644814675338,summer
New York,2010-08-30,19.29066404010503,summer
New York,2010-08-31,20.0526743450951,summer
New York,2010-09-01,15.845574619899015,autumn
New York,2010-09-02,21.82402669775933,autumn
New York,2010-09-03,7.681503957878447,autumn
New York,2010-09-04,9.208098384422811,autumn
New York,2010-09-05,8.456009374516519,autumn
New York,2010-09-06,15.082440112397657,autumn
New York,2010-09-07,16.064485816208396,autumn
New York,2010-09-08,17.561265829220144,autumn
New York,2010-09-09,21.85379177750574,autumn
New York,2010-09-10,16.131318692168712,autumn
New York,2010-09-11,11.96391849309161,autumn
New York,2010-09-12,15.077843310490339,autumn
New York,2010-09-13,11.778711229304086,autumn
New York,2010-09-14,20.251019981909145,autumn
New York,2010-09-15,8.205035897047477,autumn
New York,2010-09-16,18.44066274507481,autumn
New York,2010-09-17,21.460340841092908,autumn
New York,2010-09-18,19.14618682058099,autumn
New York,2010-09-19,20.81202476520793,autumn
New York,2010-09-20,18.863149636805176,autumn
New York,2010-09-21,21.120392932967494,autumn
New York,2010-09-22,19.736215336891778,autumn
New York,2010-09-23,4.135941472356759,autumn
New York,2010-09-24,20.422647518905876,autumn
New York,2010-09-25,18.36287607716834,autumn
New York,2010-09-26,19.20028371857851,autumn
New York,2010-09-27,20.533984502076244,autumn
New York,2010-09-28,20.272459983608996,autumn
New York,2010-09-29,22.300804569649813,autumn
New York,2010-09-30,16.21862393261492,autumn
New York,2010-10-01,10.572424574415031,autumn
New York,2010-10-02,14.276363658911292,autumn
New York,2010-10-03,10.212859840059313,autumn
New York,2010-10-04,8.474176595194088,autumn
New York,2010-10-05,13.536460737427538,autumn
New York,2010-10-06,15.889589726148115,autumn
New York,2010-10-07,13.88299073649883,autumn
New York,2010-10-08,10.586275804633306,autumn
New York,2010-10-09,26.85783143450206,autumn
New York,2010-10-10,7.291589657593009,autumn
New York,2010-10-11,18.641406135579295,autumn
New York,2010-10-12,16.08784215626123,autumn
New York,2010-10-13,14.19607543150972,autumn
New York,2010-10-14,15.390396592214746,autumn
New York,2010-10-15,21.648105424023075,autumn
New York,2010-10-16,12.50461159943507,autumn
New York,2010-10-17,12.042243651843584,autumn
New York,2010-10-18,7.639828289992563,autumn
New York,2010-10-19,20.11900388477132,autumn
New York,2010-10-20,24.554022304461437,autumn
New York,2010-10-21,17.03524139384682,autumn
New York,2010-10-22,19.413544162384348,autumn
New York,2010-10-23,21.068060082200546,autumn
New York,2010-10-24,12.63266619560585,autumn
New York,2010-10-25,7.921267152467747,autumn
New York,2010-10-26,14.888380610438299,autumn
New York,2010-10-27,10.222060405405903,autumn
New York,2010-10-28,18.044395863169242,autumn
New York,2010-10-29,12.252325664178079,autumn
New York,2010-10-30,15.84428944260299,autumn
New York,2010-10-31,15.83446905325076,autumn
New York,2010-11-01,18.407748193865523,autumn
New York,2010-11-02,10.346606840207228,autumn
New York,2010-11-03,24.234160536772904,autumn
New York,2010-11-04,16.766697456241538,autumn
New York,2010-11-05,10.87406695373626,autumn
New York,2010-11-06,14.036043215642787,autumn
New York,2010-11-07,23.75953467363953,autumn
New York,2010-11-08,15.126424838194344,autumn
New York,2010-11-09,18.446977025230748,autumn
New York,2010-11-10,17.123890015477265,autumn
New York,2010-11-11,9.878847903369467,autumn
New York,2010-11-12,14.624375566892303,autumn
New York,2010-11-13,18.52771771594394,autumn
New York,2010-11-14,1.501748185303713,autumn
New York,2010-11-15,12.850355785827567,autumn
New York,2010-11-16,20.028945900380663,autumn
New York,2010-11-17,10.94803235995207,autumn
New York,2010-11-18,8.565892873545277,autumn
New York,2010-11-19,10.264322832718523,autumn
New York,2010-11-20,16.190219367350597,autumn
New York,2010-11-21,11.82680898581867,autumn
New York,2010-11-22,14.908644458727913,autumn
New York,2010-11-23,7.260272131138211,autumn
New York,2010-11-24,13.189093991478538,autumn
New York,2010-11-25,11.668812268052758,autumn
New York,2010-11-26,12.423082867293992,autumn
New York,2010-11-27,6.921306319588107,autumn
New York,2010-11-28,10.60940362863315,autumn
New York,2010-11-29,15.902260056839406,autumn
New York,2010-11-30,24.823757954224,autumn
New York,2010-12-01,-4.946454159693262,winter
New York,2010-12-02,1.1696366382034848,winter
New York,2010-12-03,0.9823463520421029,winter
New York,2010-12-04,-0.6731931942205391,winter
New York,2010-12-05,-2.331664671528914,winter
New York,2010-12-06,-5.484371704723726,winter
New York,2010-12-07,15.60356494042277,winter
New York,2010-12-08,-3.0304959511121057,winter
New York,2010-12-09,2.5526377929572863,winter
New York,2010-12-10,-12.19164674836257,winter
New York,2010-12-11,-7.936873623999793,winter
New York,2010-12-12,-6.378304062295647,winter
New York,2010-12-13,-4.708300339517947,winter
New York,2010-12-14,-4.071175270323391,winter
New York,2010-12-15,-8.651077619831023,winter
New York,2010-12-16,-1.3931345755420423,winter
New York,2010-12-17,2.986798889529933,winter
New York,2010-12-18,-9.92328138965055,winter
New York,2010-12-19,-7.343283948283634,winter
New York,2010-12-20,-2.889159738032033,winter
New York,2010-12-21,-7.729028224765761,winter
New York,2010-12-22,-4.010539916343488,winter
New York,2010-12-23,3.8454235965223136,winter
New York,2010-12-24,4.55337725809904,winter
New York,2010-12-25,-3.0988156923678174,winter
New York,2010-12-26,17.696601515275805,winter
New York,2010-12-27,-2.9963131665941383,winter
New York,2010-12-28,-1.5083485883819738,winter
New York,2010-12-29,4.311308183080931,winter
New York,2010-12-30,-4.755512966936162,winter
New York,2010-12-31,0.9092768157076093,winter
New York,2011-01-01,2.759697532574197,winter
New York,2011-01-02,-1.928128777052902,winter
New York,2011-01-03,-7.551197668015337,winter
New York,2011-01-04,8.62595512713683,winter
New York,2011-01-05,-2.227984835982015,winter
New York,2011-01-06,0.7852287454472222,winter
New York,2011-01-07,0.5551944491015917,winter
New York,2011-01-08,-1.5949671652753157,winter
New York,2011-01-09,8.316877679338543,winter
New York,2011-01-10,12.101257056047519,winter
New York,2011-01-11,-11.777443294315804,winter
New York,2011-01-12,-7.449551741679892,winter
New York,2011-01-13,2.8988638034936938,winter
New York,2011-01-14,-1.2894039202147458,winter
New York,2011-01-15,0.2405930628094367,winter
New York,2011-01-16,1.949406667025825,winter
New York,2011-01-17,3.702423298858678,winter
New York,2011-01-18,-4.343260564685908,winter
New York,2011-01-19,2.9318680360736815,winter
New York,2011-01-20,1.1056804651924574,winter
New York,2011-01-21,-1.114511515044733,winter
New York,2011-01-22,0.07636344844399293,winter
New York,2011-01-23,-3.2880667530824677,winter
New York,2011-01-24,-8.693100035483434,winter
New York,2011-01-25,9.473217862052401,winter
New York,2011-01-26,1.3473489802720984,winter
New York,2011-01-27,4.6604609469320115,winter
New York,2011-01-28,3.6329478917142484,winter
New York,2011-01-29,1.6725700750673353,winter
New York,2011-01-30,2.5677835899470147,winter
New York,2011-01-31,-0.14634870567034916,winter
New York,2011-02-01,-8.901767981491005,winter
New York,2011-02-02,-6.8602371964175735,winter
New York,2011-02-03,-2.2844398924846403,winter
New York,2011-02-04,-3.8558311350193635,winter
New York,2011-02-05,-2.830612325338758,winter
New York,2011-02-06,-10.885023190979783,winter
New York,2011-02-07,-2.164218007760457,winter
New York,2011-02-08,4.254130097510766,winter
New York,2011-02-09,-7.85236998254898,winter
New York,2011-02-10,-0.6933543357107179,winter
New York,2011-02-11,-4.026835636640432,winter
New York,2011-02-12,0.3748901438689059,winter
New York,2011-02-13,6.0004549620712675,winter
New York,2011-02-14,-11.20065832410968,winter
New York,2011-02-15,7.313497089272877,winter
New York,2011-02-16,-2.671817064664782,winter
New York,2011-02-17,-4.059941361789664,winter
New York,2011-02-18,2.603814840337344,winter
New York,2011-02-19,-4.3116410429923455,winter
New York,2011-02-20,10.24146060306518,winter
New York,2011-02-21,2.8101954731594025,winter
New York,2011-02-22,13.039519050973873,winter
New York,2011-02-23,6.153132375825409,winter
New York,2011-02-24,-3.135795299521444,winter
New York,2011-02-25,7.617744834895918,winter
New York,2011-02-26,-1.543329241100234,winter
New York,2011-02-27,-3.6453115306133403,winter
New York,2011-02-28,-0.9268923940945016,winter
New York,2011-03-01,8.251051977971544,spring
New York,2011-03-02,16.66920954044034,spring
New York,2011-03-03,6.917442112572967,spring
New York,2011-03-04,16.99301563734543,spring
New York,2011-03-05,14.196957977560764,spring
New York,2011-03-06,10.534460325535248,spring
New York,2011-03-07,3.535215370073028,spring
New York,2011-03-08,15.529214635041466,spring
New York,2011-03-09,16.644393741951404,spring
New York,2011-03-10,6.532219482009908,spring
New York,2011-03-11,13.873564183439587,spring
New York,2011-03-12,4.584992192043825,spring
New York,2011-03-13,11.567291692097813,spring
New York,2011-03-14,9.84185604595453,spring
New York,2011-03-15,8.281364768216505,spring
New York,2011-03-16,18.01286478071142,spring
New York,2011-03-17,10.495121881487476,spring
New York,2011-03-18,14.95349579031503,spring
New York,2011-03-19,4.939213584720915,spring
New York,2011-03-20,14.624626832732334,spring
New York,2011-03-21,12.970799979566989,spring
New York,2011-03-22,14.792537316783868,spring
New York,2011-03-23,11.247775275020123,spring
New York,2011-03-24,14.466746050314358,spring
New York,2011-03-25,4.187731956340734,spring
New York,2011-03-26,-0.6597839353970087,spring
New York,2011-03-27,4.60310574053056,spring
New York,2011-03-28,11.337466219906705,spring
New York,2011-03-29,6.749845944215501,spring
New York,2011-03-30,7.289425622228858,spring
New York,2011-03-31,6.42809065227149,spring
New York,2011-04-01,10.757770650364499,spring
New York,2011-04-02,4.796728239540037,spring
New York,2011-04-03,8.865456899990543,spring
New York,2011-04-04,8.09989330788314,spring
New York,2011-04-05,10.677164526556863,spring
New York,2011-04-06,12.423345482399531,spring
New York,2011-04-07,3.9008417971186393,spring
New York,2011-04-08,11.624657696135767,spring
New York,2011-04-09,10.169425264332773,spring
New York,2011-04-10,7.2075396826898865,spring
New York,2011-04-11,11.141989306453281,spring
New York,2011-04-12,20.89667497031534,spring
New York,2011-04-13,9.24969219768972,spring
New York,2011-04-14,16.104463357771365,spring
New York,2011-04-15,8.517013736534583,spring
New York,2011-04-16,13.179400461713263,spring
New York,2011-04-17,8.972284263259331,spring
New York,2011-04-18,12.930117851611698,spring
New York,2011-04-19,-2.126640938613953,spring
New York,2011-04-20,2.3732069500567405,spring
New York,2011-04-21,14.366360110563248,spring
New York,2011-04-22,13.837308987201089,spring
New York,2011-04-23,6.58418441044954,spring
New York,2011-04-24,10.453864238089428,spring
New York,2011-04-25,14.878935526789622,spring
New York,2011-04-26,11.130281620757923,spring
New York,2011-04-27,4.800598145386421,spring
New York,2011-04-28,6.37878196971822,spring
New York,2011-04-29,16.899042479522894,spring
New York,2011-04-30,18.673159600225524,spring
New York,2011-05-01,3.9374275048770455,spring
New York,2011-05-02,14.384768815193173,spring
New York,2011-05-03,3.7434216754215335,spring
New York,2011-05-04,15.898020730066712,spring
New York,2011-05-05,7.199850520211286,spring
New York,2011-05-06,14.32413438434666,spring
New York,2011-05-07,12.952282542290815,spring
New York,2011-05-08,13.590799816329184,spring
New York,2011-05-09,9.652169920837936,spring
New York,2011-05-10,18.74104730451756,spring
New York,2011-05-11,13.466521992290287,spring
New York,2011-05-12,17.21556176646444,spring
New York,2011-05-13,12.921344569612248,spring
New York,2011-05-14,8.343164296149187,spring
New York,2011-05-15,8.737301500372359,spring
New York,2011-05-16,10.038950572512453,spring
New York,2011-05-17,15.502310068266825,spring
New York,2011-05-18,3.2016257308802594,spring
New York,2011-05-19,-2.6256347004085647,spring
New York,2011-05-20,-2.7777735878259673,spring
New York,2011-05-21,7.930289130071989,spring
New York,2011-05-22,11.822372716289367,spring
New York,2011-05-23,14.592426981502385,spring
New York,2011-05-24,6.4006403031047565,spring
New York,2011-05-25,0.42766765732499756,spring
New York,2011-05-26,20.102394710321615,spring
New York,2011-05-27,10.505697493138909,spring
New York,2011-05-28,10.427019300074152,spring
New York,2011-05-29,4.0034268760504075,spring
New York,2011-05-30,9.3754275504297,spring
New York,2011-05-31,6.899100617082,spring
New York,2011-06-01,16.346637467018013,summer
New York,2011-06-02,32.529180456339375,summer
New York,2011-06-03,35.60285772109002,summer
New York,2011-06-04,17.799269324574976,summer
New York,2011-06-05,16.05017542289354,summer
New York,2011-06-06,26.522695997163595,summer
New York,2011-06-07,15.737101448843765,summer
New York,2011-06-08,31.411324017575055,summer
New York,2011-06-09,25.201532239257332,summer
New York,2011-06-10,18.260293642441138,summer
New York,2011-06-11,22.72401032336817,summer
New York,2011-06-12,18.23327573640287,summer
New York,2011-06-13,28.177922768963448,summer
New York,2011-06-14,20.696835059458458,summer
New York,2011-06-15,24.361876646043523,summer
New York,2011-06-16,23.673905215279543,summer
New York,2011-06-17,28.8830429359002,summer
New York,2011-06-18,31.372229817220774,summer
New York,2011-06-19,19.966824081098665,summer
New York,2011-06-20,24.166327274622144,summer
New York,2011-06-21,24.75694333575698,summer
New York,2011-06-22,27.50194370213537,summer
New York,2011-06-23,31.249346059027033,summer
New York,2011-06-24,17.022155475242116,summer
New York,2011-06-25,26.160093121418925,summer
New York,2011-06-26,19.604041281603337,summer
New York,2011-06-27,30.216048751122432,summer
New York,2011-06-28,25.21210556003581,summer
New York,2011-06-29,21.33605104824312,summer
New York,2011-06-30,18.354211238353262,summer
New York,2011-07-01,21.95030575230504,summer
New York,2011-07-02,31.24766026397705,summer
New York,2011-07-03,22.018285834355186,summer
New York,2011-07-04,24.83648183580953,summer
New York,2011-07-05,21.928508362417396,summer
New York,2011-07-06,19.453467519459185,summer
New York,2011-07-07,28.357249131786975,summer
New York,2011-07-08,21.857079230968527,summer
New York,2011-07-09,21.152688088570862,summer
New York,2011-07-10,20.214660049259226,summer
New York,2011-07-11,26.58414313698094,summer
New York,2011-07-12,26.473552250290602,summer
New York,2011-07-13,25.437375971930066,summer
New York,2011-07-14,29.031253342044003,summer
New York,2011-07-15,17.49281138934161,summer
New York,2011-07-16,21.813784276453152,summer
New York,2011-07-17,23.96715584837262,summer
New York,2011-07-18,21.22687559402842,summer
New York,2011-07-19,20.92468490889268,summer
New York,2011-07-20,27.270695362566116,summer
New York,2011-07-21,16.79406103786213,summer
New York,2011-07-22,25.619391818566086,summer
New York,2011-07-23,34.19194850826688,summer
New York,2011-07-24,29.493088645226884,summer
New York,2011-07-25,26.202192023801302,summer
New York,2011-07-26,19.408326602758585,summer
New York,2011-07-27,28.11413718849932,summer
New York,2011-07-28,32.22937721749653,summer
New York,2011-07-29,30.708555119201847,summer
New York,2011-07-30,30.72638157297174,summer
New York,2011-07-31,18.09044568086992,summer
New York,2011-08-01,23.438874743522057,summer
New York,2011-08-02,30.683246195319647,summer
New York,2011-08-03,29.174779077759666,summer
New York,2011-08-04,26.70523967512423,summer
New York,2011-08-05,21.436774169165012,summer
New York,2011-08-06,24.12952541047777,summer
New York,2011-08-07,19.156621256767654,summer
New York,2011-08-08,27.10942835795397,summer
New York,2011-08-09,24.66789750500867,summer
New York,2011-08-10,20.212379073047025,summer
New York,2011-08-11,22.449380428978532,summer
New York,2011-08-12,17.610974873350415,summer
New York,2011-08-13,21.994911699364163,summer
New York,2011-08-14,31.529685191788317,summer
New York,2011-08-15,22.6268704937844,summer
New York,2011-08-16,25.254682113288887,summer
New York,2011-08-17,27.40501807999933,summer
New York,2011-08-18,30.635247900587274,summer
New York,2011-08-19,32.511958616010794,summer
New York,2011-08-20,28.826717527800135,summer
New York,2011-08-21,32.9953957562507,summer
New York,2011-08-22,21.556463328980776,summer
New York,2011-08-23,27.00047357873977,summer
New York,2011-08-24,22.41417121566639,summer
New York,2011-08-25,20.068804889954748,summer
New York,2011-08-26,31.52052915154505,summer
New York,2011-08-27,15.236379808551256,summer
New York,2011-08-28,24.202540757283817,summer
New York,2011-08-29,21.865820495427247,summer
New York,2011-08-30,9.256051767909293,summer
New York,2011-08-31,26.99341178640107,summer
New York,2011-09-01,15.408779380621,autumn
New York,2011-09-02,21.73934523864925,autumn
New York,2011-09-03,18.095848068586683,autumn
New York,2011-09-04,15.298033367114812,autumn
New York,2011-09-05,18.95702797835613,autumn
New York,2011-09-06,6.047071891907699,autumn
New York,2011-09-07,23.96675574590268,autumn
New York,2011-09-08,20.433564271499673,autumn
New York,2011-09-09,16.0529686605787,autumn
New York,2011-09-10,12.31093911626055,autumn
New York,2011-09-11,17.68689721882038,autumn
New York,2011-09-12,15.114560844692921,autumn
New York,2011-09-13,3.4945667494012618,autumn
New York,2011-09-14,16.519924399355254,autumn
New York,2011-09-15,15.663650431811229,autumn
New York,2011-09-16,8.354096296775218,autumn
New York,2011-09-17,15.127877091790944,autumn
New York,2011-09-18,19.124010471774557,autumn
New York,2011-09-19,11.615827706846794,autumn
New York,2011-09-20,17.62247811856992,autumn
New York,2011-09-21,16.054385865965003,autumn
New York,2011-09-22,14.384197030280678,autumn
New York,2011-09-23,13.433530677314902,autumn
New York,2011-09-24,7.5861494375744325,autumn
New York,2011-09-25,17.973796974215425,autumn
New York,2011-09-26,13.582022242585339,autumn
New York,2011-09-27,13.461723268584388,autumn
New York,2011-09-28,8.685722979820454,autumn
New York,2011-09-29,17.236984844234403,autumn
New York,2011-09-30,14.028209065621223,autumn
New York,2011-10-01,17.17391889459463,autumn
New York,2011-10-02,12.19797924222077,autumn
New York,2011-10-03,20.701488142295418,autumn
New York,2011-10-04,27.511665256581942,autumn
New York,2011-10-05,19.65170072621764,autumn
New York,2011-10-06,10.007125823200312,autumn
New York,2011-10-07,19.819032668717547,autumn
New York,2011-10-08,7.725279851512185,autumn
New York,2011-10-09,13.706297516119733,autumn
New York,2011-10-10,13.60002203670812,autumn
New York,2011-10-11,26.857535440859625,autumn
New York,2011-10-12,19.44881168011019,autumn
New York,2011-10-13,15.981880270345828,autumn
